sid,time_iso,time_ns,lat,lon
b'1980265N15283',1980-09-25T05:59:59.999959744,338709599999959744,14.779998779296877,-96.08000183105467
b'1980265N15283',1980-09-25T05:59:59.999959744,338709599999959744,14.84999942779541,-95.8000030517578
b'1980265N15283',1980-09-25T08:59:59.999959744,338720399999959744,14.319998741149902,-96.83250427246094
b'1980265N15283',1980-09-25T11:59:59.999959744,338731199999959744,14.059999465942385,-96.83999633789062
b'1980265N15283',1980-09-25T20:59:59.999959744,338763599999959744,13.577499389648438,-94.80500030517578
b'1980265N15283',1980-09-25T23:59:59.999959744,338774399999959744,14.40999984741211,-94.18000030517578
b'1980313N14277',1980-11-07T20:59:59.999959744,342478799999959744,18.190000534057617,-82.03250122070312
b'1980313N14277',1980-11-07T20:59:59.999959744,342478799999959744,18.88999938964844,-81.61249542236328
b'1980313N14277',1980-11-07T23:59:59.999959744,342489599999959744,18.200000762939453,-83.0
b'1980313N14277',1980-11-08T02:59:59.999959744,342500399999959744,17.155000686645508,-82.98249816894531
b'1980313N14277',1980-11-08T05:59:59.999959744,342511199999959744,17.049999237060547,-82.41999816894531
b'1980313N14277',1980-11-08T05:59:59.999959744,342511199999959744,17.049999237060547,-82.56000518798828
b'1980313N14277',1980-11-08T08:59:59.999959744,342521999999959744,17.69999885559082,-82.45999908447266
b'1980313N14277',1980-11-08T08:59:59.999959744,342521999999959744,17.69999885559082,-82.18000030517578
b'1980313N14277',1980-11-08T11:59:59.999959744,342532799999959744,18.349998474121094,-82.29000091552734
b'1980313N14277',1980-11-08T11:59:59.999959744,342532799999959744,18.420000076293945,-81.94000244140625
b'1980313N14277',1980-11-08T14:59:59.999959744,342543599999959744,18.76499938964844,-81.24500274658203
b'1980313N14277',1980-11-08T14:59:59.999959744,342543599999959744,18.55499839782715,-81.80500793457031
b'1980313N14277',1980-11-08T17:59:59.999959744,342554399999959744,18.11000061035156,-81.71000671386719
b'1980313N14277',1980-11-08T17:59:59.999959744,342554399999959744,18.25,-81.22000122070312
b'1980313N14277',1980-11-08T20:59:59.999959744,342565199999959744,18.294998168945312,-81.94500732421875
b'1980313N14277',1980-11-08T20:59:59.999959744,342565199999959744,18.57499885559082,-81.38500213623047
b'1980313N14277',1980-11-08T23:59:59.999959744,342575999999959744,19.15999984741211,-81.37999725341797
b'1980313N14277',1980-11-09T02:59:59.999959744,342586799999959744,19.4325008392334,-81.75999450683594
b'1980313N14277',1980-11-09T05:59:59.999959744,342597599999959744,20.13999938964844,-82.0
b'1980313N14277',1980-11-09T05:59:59.999959744,342597599999959744,20.06999969482422,-81.86000061035156
b'1980313N14277',1980-11-09T08:59:59.999959744,342608399999959744,20.624998092651367,-81.73750305175781
b'1980313N14277',1980-11-09T11:59:59.999959744,342619199999959744,20.86999893188477,-82.29999542236328
b'1980313N14277',1980-11-09T11:59:59.999959744,342619199999959744,20.939998626708984,-82.0199966430664
b'1980313N14277',1980-11-09T14:59:59.999959744,342629999999959744,20.94750022888184,-82.78499603271484
b'1980313N14277',1980-11-09T14:59:59.999959744,342629999999959744,21.087499618530277,-82.364990234375
b'1980313N14277',1980-11-09T17:59:59.999959744,342640799999959744,21.78999900817871,-83.37999725341797
b'1980313N14277',1980-11-09T17:59:59.999959744,342640799999959744,21.85999870300293,-83.02999877929688
b'1980313N14277',1980-11-09T20:59:59.999959744,342651599999959744,22.227500915527344,-83.36000061035156
b'1980313N14277',1980-11-09T20:59:59.999959744,342651599999959744,22.157501220703125,-83.70999908447266
b'1980313N14277',1980-11-09T23:59:59.999959744,342662399999959744,23.489999771118164,-82.85000610351562
b'1980313N14277',1980-11-10T02:59:59.999959744,342673199999959744,24.09499931335449,-82.83000946044922
b'1980313N14277',1980-11-10T05:59:59.999959744,342683999999959744,23.88999938964844,-83.30000305175781
b'1980313N14277',1980-11-10T08:59:59.999959744,342694799999959744,24.397499084472656,-83.34249877929688
b'1980313N14277',1980-11-10T08:59:59.999959744,342694799999959744,24.32749938964844,-83.48249816894531
b'1980313N14277',1980-11-10T11:59:59.999959744,342705599999959744,24.459999084472656,-83.4000015258789
b'1980313N14277',1980-11-10T11:59:59.999959744,342705599999959744,24.31999969482422,-83.75
b'1980313N14277',1980-11-10T14:59:59.999959744,342716399999959744,24.530000686645508,-84.0374984741211
b'1980313N14277',1980-11-10T14:59:59.999959744,342716399999959744,24.670000076293945,-84.4574966430664
b'1980313N14277',1980-11-10T17:59:59.999959744,342727199999959744,24.600000381469727,-83.94999694824219
b'1980313N14277',1980-11-10T17:59:59.999959744,342727199999959744,24.880001068115234,-83.80999755859375
b'1980313N14277',1980-11-10T20:59:59.999959744,342737999999959744,24.52250099182129,-82.87499237060547
b'1980313N14277',1980-11-10T20:59:59.999959744,342737999999959744,24.872501373291016,-82.73499298095703
b'1980313N14277',1980-11-10T23:59:59.999959744,342748799999959744,24.68000030517578,-84.27999877929688
b'1980313N14277',1980-11-10T23:59:59.999959744,342748799999959744,25.170000076293945,-84.06999969482422
b'1980313N14277',1980-11-11T02:59:59.999959744,342759599999959744,24.917499542236328,-83.77249908447266
b'1980313N14277',1980-11-11T02:59:59.999959744,342759599999959744,24.707500457763672,-83.84249877929688
b'1980313N14277',1980-11-11T05:59:59.999959744,342770399999959744,25.5,-84.47000122070312
b'1980313N14277',1980-11-11T05:59:59.999959744,342770399999959744,25.56999969482422,-83.83999633789062
b'1980313N14277',1980-11-11T08:59:59.999959744,342781199999959744,26.09000015258789,-86.13500213623047
b'1980313N14277',1980-11-11T08:59:59.999959744,342781199999959744,26.23000144958496,-85.92500305175781
b'1980313N14277',1980-11-11T11:59:59.999959744,342791999999959744,25.56999969482422,-85.18000030517578
b'1980313N14277',1980-11-11T14:59:59.999959744,342802799999959744,25.220001220703125,-85.37249755859375
b'1980313N14277',1980-11-11T17:59:59.999959744,342813599999959744,25.01000022888184,-83.83999633789062
b'1980313N14277',1980-11-11T20:59:59.999959744,342824399999959744,24.114999771118164,-82.76749420166016
b'1980313N14277',1980-11-11T23:59:59.999959744,342835199999959744,24.309999465942383,-81.0999984741211
b'1980313N14277',1980-11-12T02:59:59.999959744,342845999999959744,23.9375,-81.23249816894531
b'1980313N14277',1980-11-12T05:59:59.999959744,342856799999959744,23.549999237060547,-80.74000549316406
b'1980313N14277',1980-11-12T08:59:59.999959744,342867599999959744,22.57499885559082,-80.8175048828125
b'1980313N14277',1980-11-12T11:59:59.999959744,342878399999959744,23.65999984741211,-81.51000213623047
b'1980313N14277',1980-11-12T14:59:59.999959744,342889199999959744,22.79749870300293,-81.43499755859375
b'1980313N14277',1980-11-12T14:59:59.999959744,342889199999959744,23.077497482299805,-81.78500366210938
b'1980313N14277',1980-11-12T17:59:59.999959744,342899999999959744,18.40999984741211,-82.87000274658203
b'1980313N14277',1980-11-12T17:59:59.999959744,342899999999959744,23.309999465942383,-83.99000549316406
b'1980313N14277',1980-11-12T20:59:59.999959744,342910799999959744,22.4325008392334,-88.12250518798828
b'1980313N14277',1980-11-12T20:59:59.999959744,342910799999959744,25.092500686645508,-85.81250762939453
b'1980313N14277',1980-11-12T23:59:59.999959744,342921599999959744,30.229999542236328,-90.93000030517578
b'1980313N14277',1980-11-12T23:59:59.999959744,342921599999959744,24.979999542236328,-86.7300033569336
b'1980313N14277',1980-11-13T02:59:59.999959744,342932399999959744,25.67250061035156,-87.39749908447266
b'1980313N14277',1980-11-13T02:59:59.999959744,342932399999959744,26.232500076293945,-87.81749725341797
b'1980313N14277',1980-11-13T05:59:59.999959744,342943199999959744,25.670000076293945,-86.0
b'1980313N14277',1980-11-13T08:59:59.999959744,342953999999959744,26.087499618530277,-89.68750762939453
b'1980313N14277',1980-11-13T08:59:59.999959744,342953999999959744,19.50749969482422,-86.8175048828125
b'1980313N14277',1980-11-13T11:59:59.999959744,342964799999959744,23.07999992370605,-89.86000061035156
b'1980313N14277',1980-11-13T11:59:59.999959744,342964799999959744,27.560001373291016,-92.3800048828125
b'1980313N14277',1980-11-13T14:59:59.999959744,342975599999959744,29.440000534057617,-93.69499969482422
b'1980313N14277',1980-11-13T20:59:59.999959744,342997199999959744,33.80249786376953,-100.6649932861328
b'1980313N14277',1980-11-14T02:59:59.999959744,343018799999959744,33.36750030517578,-97.7649917602539
b'1980313N14277',1980-11-14T02:59:59.999959744,343018799999959744,33.087501525878906,-97.90499877929688
b'1980313N14277',1980-11-14T05:59:59.999959744,343029599999959744,31.479999542236328,-96.9499969482422
b'1980313N14277',1980-11-14T08:59:59.999959744,343040399999959744,33.46249771118164,-94.4749984741211
b'1980313N14277',1980-11-14T08:59:59.999959744,343040399999959744,33.39249801635742,-94.75499725341795
b'1980313N14277',1980-11-14T11:59:59.999959744,343051199999959744,33.5,-90.0199966430664
b'1980313N14277',1980-11-14T11:59:59.999959744,343051199999959744,33.779998779296875,-90.50999450683594
b'1980313N14277',1980-11-14T14:59:59.999959744,343061999999959744,33.95000076293945,-89.08000183105469
b'1980313N14277',1980-11-14T17:59:59.999959744,343072799999959744,29.36000061035156,-86.33000183105469
b'1980313N14277',1980-11-14T20:59:59.999959744,343083599999959744,30.02750015258789,-85.66250610351562
b'1980313N14277',1980-11-14T23:59:59.999959744,343094399999959744,30.400001525878903,-85.51000213623047
b'1980313N14277',1980-11-14T23:59:59.999959744,343094399999959744,29.630001068115234,-85.6500015258789
b'1980313N14277',1980-11-15T02:59:59.999959744,343105199999959744,29.982498168945312,-85.09750366210938
b'1980313N14277',1980-11-15T02:59:59.999959744,343105199999959744,30.40250015258789,-84.95750427246094
b'1980313N14277',1980-11-15T05:59:59.999959744,343115999999959744,30.21999931335449,-84.5999984741211
b'1980313N14277',1980-11-15T05:59:59.999959744,343115999999959744,29.51999855041504,-84.5999984741211
b'1980313N14277',1980-11-15T08:59:59.999959744,343126799999959744,32.720001220703125,-83.83000183105469
b'1980313N14277',1980-11-15T08:59:59.999959744,343126799999959744,31.600000381469727,-83.83000183105469
b'1980313N14277',1980-11-15T14:59:59.999959744,343148399999959744,28.18000030517578,-84.18499755859375
b'1980313N14277',1980-11-15T14:59:59.999959744,343148399999959744,28.600000381469727,-84.04499816894531
b'1980313N14277',1980-11-15T17:59:59.999959744,343159199999959744,22.32999992370605,-83.80000305175781
b'1980313N14277',1980-11-15T17:59:59.999959744,343159199999959744,27.51000022888184,-83.87000274658203
b'1980313N14277',1980-11-15T20:59:59.999959744,343169999999959744,28.72249984741211,-99.1500015258789
b'1980313N14277',1980-11-15T20:59:59.999959744,343169999999959744,24.102500915527344,-84.79999542236328
b'1980313N14277',1980-11-15T23:59:59.999959744,343180799999959744,30.78999900817871,-99.16000366210938
b'1980313N14277',1980-11-15T23:59:59.999959744,343180799999959744,30.57999992370605,-98.38999938964844
b'1980313N14277',1980-11-16T02:59:59.999959744,343191599999959744,32.68499755859375,-99.14999389648438
b'1980313N14277',1980-11-16T02:59:59.999959744,343191599999959744,32.26499938964844,-98.16999816894533
b'1980313N14277',1980-11-16T05:59:59.999959744,343202399999959744,33.31999969482422,-98.7699966430664
b'1980318N13280',1980-11-12T11:59:59.999959744,342878399999959744,11.460000038146973,-77.62000274658203
b'1980318N13280',1980-11-12T14:59:59.999959744,342889199999959744,11.844999313354492,-78.13500213623047
b'1980318N13280',1980-11-12T14:59:59.999959744,342889199999959744,11.914999008178713,-77.29499816894531
b'1980318N13280',1980-11-12T17:59:59.999959744,342899999999959744,12.06999969482422,-77.33999633789062
b'1980318N13280',1980-11-12T17:59:59.999959744,342899999999959744,18.439998626708984,-78.66999816894531
b'1980318N13280',1980-11-12T20:59:59.999959744,342910799999959744,7.889999866485596,-78.07999420166016
b'1980318N13280',1980-11-12T20:59:59.999959744,342910799999959744,11.460000038146973,-76.88999938964844
b'1980318N13280',1980-11-12T23:59:59.999959744,342921599999959744,6.090000152587891,-77.69999694824219
b'1980318N13280',1980-11-12T23:59:59.999959744,342921599999959744,10.850000381469728,-74.54999542236328
b'1980318N13280',1980-11-13T02:59:59.999959744,342932399999959744,11.75,-76.2300033569336
b'1980318N13280',1980-11-13T02:59:59.999959744,342932399999959744,10.979999542236328,-74.34000396728516
b'1980318N13280',1980-11-13T05:59:59.999959744,342943199999959744,7.679999351501465,-77.77000427246094
b'1980318N13280',1980-11-13T05:59:59.999959744,342943199999959744,12.369999885559082,-74.55000305175781
b'1980318N13280',1980-11-13T08:59:59.999959744,342953999999959744,13.192499160766602,-75.4375
b'1980318N13280',1980-11-13T08:59:59.999959744,342953999999959744,19.42250061035156,-76.90750122070312
b'1980318N13280',1980-11-13T11:59:59.999959744,342964799999959744,20.040000915527344,-77.43000030517578
b'1980318N13280',1980-11-13T11:59:59.999959744,342964799999959744,14.15999984741211,-76.24000549316406
b'1980318N13280',1980-11-13T14:59:59.999959744,342975599999959744,14.337499618530272,-76.61000061035156
b'1980318N13280',1980-11-13T20:59:59.999959744,342997199999959744,15.604998588562012,-76.76249694824219
b'1980318N13280',1980-11-14T02:59:59.999959744,343018799999959744,14.269999504089355,-80.38999938964844
b'1980318N13280',1980-11-14T05:59:59.999959744,343029599999959744,12.829999923706056,-80.44000244140625
b'1980318N13280',1980-11-14T08:59:59.999959744,343040399999959744,14.182498931884766,-80.7300033569336
b'1980318N13280',1980-11-14T08:59:59.999959744,343040399999959744,14.112499237060549,-81.3600082397461
b'1980318N13280',1980-11-14T11:59:59.999959744,343051199999959744,14.710000038146973,-79.13999938964844
b'1980318N13280',1980-11-14T11:59:59.999959744,343051199999959744,14.56999969482422,-78.44000244140625
b'1980318N13280',1980-11-14T14:59:59.999959744,343061999999959744,15.552498817443848,-78.97250366210938
b'1980318N13280',1980-11-14T17:59:59.999959744,343072799999959744,16.06999969482422,-78.76000213623047
b'1980318N13280',1980-11-14T20:59:59.999959744,343083599999959744,16.875,-82.38500213623047
b'1980318N13280',1980-11-14T20:59:59.999959744,343083599999959744,16.524999618530273,-80.56500244140625
b'1980318N13280',1980-11-14T23:59:59.999959744,343094399999959744,22.19999885559082,-82.9000015258789
b'1980318N13280',1980-11-14T23:59:59.999959744,343094399999959744,20.520000457763672,-81.36000061035156
b'1980318N13280',1980-11-15T02:59:59.999959744,343105199999959744,23.1924991607666,-81.5675048828125
b'1980318N13280',1980-11-15T02:59:59.999959744,343105199999959744,23.752498626708984,-82.12750244140625
b'1980318N13280',1980-11-15T05:59:59.999959744,343115999999959744,21.32999992370605,-81.83000183105469
b'1980318N13280',1980-11-15T05:59:59.999959744,343115999999959744,22.030000686645508,-81.69000244140625
b'1980318N13280',1980-11-15T08:59:59.999959744,343126799999959744,20.924999237060547,-81.45500183105469
b'1980318N13280',1980-11-15T08:59:59.999959744,343126799999959744,21.20499992370605,-81.17500305175781
b'1980318N13280',1980-11-15T11:59:59.999959744,343137599999959744,19.93000030517578,-81.38999938964844
b'1980318N13280',1980-11-15T14:59:59.999959744,343148399999959744,20.207500457763672,-80.9749984741211
b'1980318N13280',1980-11-15T14:59:59.999959744,343148399999959744,20.137500762939453,-80.76499938964844
b'1980318N13280',1980-11-15T17:59:59.999959744,343159199999959744,20.190000534057617,-81.01000213623047
b'1980318N13280',1980-11-15T17:59:59.999959744,343159199999959744,20.26000022888184,-80.7300033569336
b'1980318N13280',1980-11-15T20:59:59.999959744,343169999999959744,20.342500686645508,-81.24000549316406
b'1980318N13280',1980-11-15T20:59:59.999959744,343169999999959744,20.622499465942383,-80.96000671386719
b'1980318N13280',1980-11-15T23:59:59.999959744,343180799999959744,20.57999992370605,-81.47000122070312
b'1980318N13280',1980-11-15T23:59:59.999959744,343180799999959744,20.3700008392334,-81.61000061035156
b'1980318N13280',1980-11-16T02:59:59.999959744,343191599999959744,20.54250144958496,-81.4749984741211
b'1980318N13280',1980-11-16T02:59:59.999959744,343191599999959744,20.54250144958496,-81.54499816894531
b'1980318N13280',1980-11-16T05:59:59.999959744,343202399999959744,20.8700008392334,-80.52999877929688
b'1980318N13280',1980-11-16T05:59:59.999959744,343202399999959744,20.8700008392334,-80.66999816894531
b'1980318N13280',1980-11-16T08:59:59.999959744,343213199999959744,21.462501525878903,-80.00499725341797
b'1980318N13280',1980-11-16T08:59:59.999959744,343213199999959744,21.32250022888184,-80.14500427246094
b'1980318N13280',1980-11-16T11:59:59.999959744,343223999999959744,21.36000061035156,-79.72000122070312
b'1980318N13280',1980-11-16T11:59:59.999959744,343223999999959744,21.56999969482422,-79.79000091552734
b'1980318N13280',1980-11-16T14:59:59.999959744,343234799999959744,21.80499839782715,-80.05000305175781
b'1980318N13280',1980-11-16T14:59:59.999959744,343234799999959744,21.73499870300293,-79.84000396728516
b'1980318N13280',1980-11-16T17:59:59.999959744,343245599999959744,22.43000030517578,-79.75
b'1980318N13280',1980-11-16T17:59:59.999959744,343245599999959744,22.36000061035156,-79.81999969482422
b'1980318N13280',1980-11-16T20:59:59.999959744,343256399999959744,22.34499931335449,-79.23249816894531
b'1980318N13280',1980-11-16T20:59:59.999959744,343256399999959744,22.48499870300293,-79.23249816894531
b'1980318N13280',1980-11-16T23:59:59.999959744,343267199999959744,22.57999992370605,-79.1500015258789
b'1980318N13280',1980-11-17T02:59:59.999959744,343277999999959744,26.107500076293945,-80.1449966430664
b'1980318N13280',1980-11-17T02:59:59.999959744,343277999999959744,23.3075008392334,-78.95500183105469
b'1980318N13280',1980-11-17T05:59:59.999959744,343288799999959744,31.150001525878903,-84.73999786376953
b'1980318N13280',1980-11-17T05:59:59.999959744,343288799999959744,26.11000061035156,-80.18999481201172
b'1980318N13280',1980-11-17T08:59:59.999959744,343299599999959744,25.56999969482422,-80.37749481201172
b'1980318N13280',1980-11-17T08:59:59.999959744,343299599999959744,30.53999900817871,-81.7074966430664
b'1980318N13280',1980-11-17T11:59:59.999959744,343310399999959744,30.270000457763672,-80.41999816894531
b'1980318N13280',1980-11-17T11:59:59.999959744,343310399999959744,27.26000022888184,-79.72000122070312
b'1980318N13280',1980-11-17T14:59:59.999959744,343321199999959744,30.100000381469727,-78.5574951171875
b'1980318N13280',1980-11-17T14:59:59.999959744,343321199999959744,29.75,-77.99749755859375
b'1980318N13280',1980-11-17T17:59:59.999959744,343331999999959744,30.770000457763672,-77.31999969482422
b'1980318N13280',1980-11-17T17:59:59.999959744,343331999999959744,30.630001068115234,-75.77999877929688
b'1980318N13280',1980-11-17T20:59:59.999959744,343342799999959744,30.41499900817871,-76.22249603271484
b'1980318N13280',1980-11-17T20:59:59.999959744,343342799999959744,30.625,-75.38249969482422
b'1980318N13280',1980-11-17T23:59:59.999959744,343353599999959744,30.100000381469727,-77.26000213623047
b'1980318N13280',1980-11-18T02:59:59.999959744,343364399999959744,30.58500099182129,-76.88999938964844
b'1980318N13280',1980-11-18T02:59:59.999959744,343364399999959744,30.8650016784668,-76.75
b'1980318N13280',1980-11-18T05:59:59.999959744,343375199999959744,32.220001220703125,-75.3499984741211
b'1980318N13280',1980-11-18T05:59:59.999959744,343375199999959744,32.0099983215332,-75.3499984741211
b'1980318N13280',1980-11-18T08:59:59.999959744,343385999999959744,32.654998779296875,-73.99000549316406
b'1980318N13280',1980-11-18T08:59:59.999959744,343385999999959744,32.375,-73.85000610351562
b'1980318N13280',1980-11-18T11:59:59.999959744,343396799999959744,32.72999954223633,-72.38999938964844
b'1980318N13280',1980-11-18T11:59:59.999959744,343396799999959744,32.52000045776367,-72.31999969482422
